Date,VOLATILITY INDEX VOLUME,VOLATILITY INDEX OI,S&P 500 Variance Volume,S&P 500 Variance OI,Corporate Bond High Yield Volume,Corporate Bond High Yield OI,Coporate Bond Liquid Investment Grade Volume,Coporate Bond Liquid Investment Grade OI,CBOE/CBOT 10YR US TREASURY NOTE VOLATILITY INDEX VOLUME,CBOE/CBOT 10YR US TREASURY NOTE VOLATILITY INDEX OI,BIT COIN VOLUME,BIT COIN OI,CBOE Russell 2000 Volatility Index VOLUME,CBOE Russell 2000 Volatility Index OI,CBOE EMERGING MKT VOL INDEX SEC. FUTURES VOLUME,CBOE EMERGING MKT VOL INDEX SEC. FUTURES  OI,Nasdaq-100 Volatility Index VOLUME,Nasdaq-100 Volatility Index OI,CBOE Short Term Volatility Index VOLUME,CBOE Short Term Volatility Index OI,CBOE BRAZIL EFT VOL. INDEX SEC. FUTURE VOLUME,CBOE BRAZIL EFT VOL. INDEX SEC. FUTURE OI,CBOE GOLD ETF VOLATILITY INDEX VOLUME,CBOE GOLD ETF VOLATILITY INDEX OI,CBOE OIL ETF VOL. INDEX SEC. FUTURES VOLUME,CBOE OIL ETF VOL. INDEX SEC. FUTURES OI,CBOE Mini-VIX VOLUME,CBOE Mini-VIX OI,RPX - Radar Logic 28 Day Real Estate Index VOLUME ,RPX - Radar Logic 28 Day Real Estate Index OI,3-Month Variance Volume,3-Month Variance OI,12-Month Variance VOLUME,12-Month Variance OI,CFE US Gas at the Pump VOLUME,CFE US Gas at the Pump OI,CFE Midwest Gas at the Pump VOLUME,CFE Midwest Gas at the Pump OI,CFE Rocky Mountain Gas at the Pump VOLUME,CFE Rocky Mountain Gas at the Pump OI,CFE East Coast Gas at the Pump VOLUME,CFE East Coast Gas at the Pump OI,CFE Gulf Coast Gas at the Pump VOLUME,CFE Gulf Coast Gas at the Pump OI,CFE West Coast Gas at the Pump VOLUME,CFE West Coast Gas at the Pump OI,CHINA INDEX FUTURES VOLUME,CHINA INDEX FUTURES OI,CBOE S&P 500 BUYWRITE INDEX VOLUME,CBOE S&P 500 BUYWRITE INDEX OI,CBOE Nasdaq-100 Volatility Index VOLUME,CBOE Nasdaq-100 Volatility Index OI,DJIA Volatility Index VOLUME,DJIA Volatility Index OI,CBOE Russell 2000 Volatility Index VOLUME,CBOE Russell 2000 Volatility Index OI
8/7/13,148321,401177,254,60531,,,,,,,,,,,0,145,0,154,,,0,225,0,111,1,81,37,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/13,109657,410418,6030,66561,,,,,,,,,,,110,155,0,154,,,100,325,51,131,0,81,72,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/13,118201,416345,0,66561,,,,,,,,,,,0,155,15,169,,,100,425,10,122,0,81,46,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/13,120328,428978,320,66881,,,,,,,,,,,8,155,15,154,,,50,475,1,121,0,81,38,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/13,137989,441586,6178,72642,,,,,,,,,,,75,80,30,184,,,0,475,3,122,0,81,24,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/13,138419,438648,361,72642,,,,,,,,,,,0,80,21,205,,,100,400,12,110,0,81,11,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/13,233783,438531,0,72642,,,,,,,,,,,201,98,108,101,,,200,300,7,106,0,81,128,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/13,248808,443138,0,72642,,,,,,,,,,,125,112,0,101,,,300,300,2,106,0,81,20,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/13,160483,440067,0,31060,,,,,,,,,,,71,121,0,101,,,250,150,55,101,57,86,831,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/13,189088,444632,0,31060,,,,,,,,,,,149,159,30,101,,,25,125,8,101,17,89,157,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/13,229027,441016,0,31060,,,,,,,,,,,150,267,30,101,,,50,150,51,151,0,89,100,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/13,153029,386642,0,31060,,,,,,,,,,,152,304,38,92,,,0,150,1,86,5,78,43,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/13,90164,387242,0,31060,,,,,,,,,,,75,229,39,71,,,0,150,0,86,0,78,33,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/13,136664,379467,0,31060,,,,,,,,,,,25,254,0,71,,,25,125,0,86,12,66,28,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/13,247689,382955,0,31060,,,,,,,,,,,110,289,0,71,,,0,125,0,86,114,95,112,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/13,183635,368734,0,31060,,,,,,,,,,,75,264,0,71,,,25,150,50,61,141,201,53,1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/13,150464,365544,0,31060,,,,,,,,,,,0,264,15,86,,,0,150,6,66,39,171,10,1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/13,157753,356503,0,31060,,,,,,,,,,,0,264,16,71,,,25,175,0,66,56,205,28,1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/13,181286,355427,0,31060,,,,,,,,,,,28,292,31,78,,,0,175,0,66,53,258,19,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/13,138031,352539,0,31060,,,,,,,,,,,100,244,31,72,,,1,176,0,66,42,278,23,1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/13,107652,359636,0,31060,,,,,,,,,,,75,209,30,102,,,50,176,51,112,63,228,30,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/13,188757,365880,0,31060,,,,,,,,,,,100,257,30,72,,,1,175,1,111,25,203,76,1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/13,131858,371792,0,31060,,,,,,,,,,,145,212,0,72,,,50,175,26,135,0,203,65,1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/13,153174,384595,0,31060,,,,,,,,,,,25,187,0,72,,,50,175,0,135,5,198,42,1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/13,151668,398941,0,31060,,,,,,,,,,,50,187,60,131,,,100,175,0,135,117,150,42,1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/13,132336,406435,0,31060,,,,,,,,,,,191,353,91,131,,,25,200,0,135,30,172,20,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/13,169082,414573,0,31060,,,,,,,,,,,375,167,0,131,,,0,200,0,135,75,247,22,1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/13,154694,416687,0,31060,,,,,,,,,,,207,187,75,174,,,100,250,54,160,72,225,66,1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/13,149530,427065,66,31060,,,,,,,,,,,520,633,35,172,,,25,225,32,186,0,225,96,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/18/13,172888,432074,0,31060,,,,,,,,,,,185,652,45,157,,,50,201,50,236,0,225,79,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/19/13,134407,376624,0,31060,,,,,,,,,,,25,135,43,84,,,0,151,21,179,50,188,27,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/13,162558,370875,0,31060,,,,,,,,,,,206,260,31,100,,,0,151,25,200,60,188,18,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/13,124961,365745,0,29238,,,,,,,,,,,0,260,74,86,,,0,151,25,179,0,188,21,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/13,108832,368232,10041,38415,,,,,,,,,,,5,255,30,70,,,0,151,29,154,2,188,12,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/25/13,130420,367897,0,38415,,,,,,,,,,,0,255,45,85,,,0,151,8,154,1,188,5,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/13,116644,368002,0,38415,,,,,,,,,,,275,387,30,85,,,25,126,50,129,3,191,38,1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/13,158246,358584,0,38415,,,,,,,,,,,39,437,1,85,,,0,126,0,129,104,141,43,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,193765,350221,0,38415,,,,,,,,,,,17,442,75,83,,,0,126,33,154,0,141,99,1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/13,154612,356219,0,38415,,,,,,,,,,,25,419,6,78,,,0,126,62,104,0,141,37,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/13,168588,357357,0,38415,,,,,,,,,,,63,431,0,78,,,25,101,0,104,100,41,74,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/13,273423,366314,0,38415,,,,,,,,,,,14,437,1,78,,,0,101,25,79,1,41,100,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/13,164562,362560,0,38415,,,,,,,,,,,55,462,30,78,,,0,101,25,54,0,41,28,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/13,209271,368241,0,38415,,,,,,,,,,,432,667,20,58,,,25,100,0,54,0,41,67,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/13,322908,376488,0,38415,,,,,,,,,,,385,747,1,43,,,0,100,2,54,2,41,274,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/13,324781,378668,0,38415,,,,,,,,,,,76,671,30,15,,,25,125,26,41,2,41,585,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/13,261028,367891,0,38415,,,,,,,,,,,404,412,40,36,,,0,125,5,46,2,43,95,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/13,193275,351213,0,38415,,,,,,,,,,,28,411,60,36,,,50,175,126,152,5,48,75,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/13,236648,349565,0,38415,,,,,,,,,,,85,486,30,6,,,51,126,17,141,37,54,58,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/13,261379,362200,0,38415,,,,,,,,,,,165,616,65,36,,,0,126,38,162,0,54,144,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/13,253180,370071,0,38415,,,,,,,,,,,275,588,127,79,,,0,126,29,167,1,23,92,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/13,222201,352787,0,38415,,,,,,,,,,,75,378,148,67,,,0,125,45,144,0,22,83,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/18/13,175699,346868,0,38415,,,,,,,,,,,50,428,30,52,,,150,75,25,144,7,17,68,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/13,126140,342868,0,38415,,,,,,,,,,,175,278,70,57,,,50,125,0,144,4,21,11,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/13,142788,350915,0,38415,,,,,,,,,,,125,328,60,87,,,25,150,6,144,8,25,42,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/13,131787,351300,0,38415,,,,,,,,,,,25,353,121,93,,,0,150,5,149,20,34,31,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/13,88428,355197,0,38415,,,,,,,,,,,0,353,21,94,,,20,170,21,169,1,35,29,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/13,74067,356885,0,38415,,,,,,,,,,,263,460,20,74,,,50,220,1,170,4,32,7,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/13,84410,360415,0,38415,,,,,,,,,,,0,460,40,114,,,0,220,1,170,1,33,18,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/13,85551,362490,0,38415,,,,,,,,,,,320,713,5,119,,,0,220,25,145,3,32,15,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/13,142983,367464,0,38415,,,,,,,,,,,191,524,107,35,,,25,195,42,135,36,67,46,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/13,94192,369182,6210,41073,,,,,,,,,,,0,524,40,55,,,5,200,10,145,8,63,20,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/13,88136,368087,0,41073,,,,,,,,,,,200,600,0,55,,,0,200,0,145,2,65,39,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/13,97457,379300,0,41073,,,,,,,,,,,0,600,71,85,,,0,200,0,145,25,90,49,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/13,104890,389521,0,35043,,,,,,,,,,,225,825,23,86,,,51,200,0,145,2,91,30,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/13,103755,390624,0,35043,,,,,,,,,,,255,930,36,112,,,0,200,1,145,0,91,44,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/13,147705,393804,0,35043,,,,,,,,,,,300,1155,62,111,,,0,200,0,145,0,91,85,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/13,143057,398492,0,35043,,,,,,,,,,,396,1305,20,125,,,0,200,13,154,1,87,31,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/13,102429,403952,0,35043,,,,,,,,,,,180,1185,121,224,,,0,200,10,144,29,60,21,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/13,107188,407724,0,35043,,,,,,,,,,,403,1285,71,155,,,0,200,96,149,19,74,9,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/13,154216,417623,0,35043,,,,,,,,,,,125,1410,2,153,,,0,200,0,149,0,74,20,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/13,122044,421173,0,35043,,,,,,,,,,,442,1066,0,153,,,50,201,1,149,15,89,60,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/13,177758,431605,0,35043,,,,,,,,,,,625,1691,42,192,,,0,201,4,149,0,89,26,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/13,173136,440260,0,32385,,,,,,,,,1,1,245,1765,14,192,,,50,152,69,133,34,111,36,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/19/13,185716,439641,0,32385,,,,,,,,,1,0,250,1840,101,229,,,0,152,0,133,6,111,123,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/13,208356,447614,0,32385,,,,,,,,,0,0,24,1819,41,252,,,0,152,20,151,57,166,30,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/13,157846,408015,33,32418,,,,,,,,,0,0,21,910,20,188,,,26,151,1,149,4,154,14,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/13,94001,408983,32002,55243,,,,,,,,,0,0,0,910,0,188,,,0,151,21,166,7,148,25,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/13,108533,416842,0,55243,,,,,,,,,0,0,0,910,90,217,,,0,151,10,156,18,158,14,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/13,110592,413869,0,55243,,,,,,,,,0,0,225,685,110,287,,,0,151,56,161,5,163,8,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/13,79318,405800,0,55243,,,,,,,,,0,0,200,485,50,297,,,25,176,52,213,62,222,4,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/13,56695,401310,0,55243,,,,,,,,,0,0,7,492,10,297,,,0,176,0,213,37,209,13,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/13,136177,401585,0,55243,,,,,,,,,0,0,90,477,40,277,,,0,176,11,223,0,209,16,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/13,186469,381272,0,55243,,,,,,,,,0,0,100,377,80,297,,,25,201,2,225,75,185,25,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/13,184379,382334,0,55243,,,,,,,,,157,156,225,302,0,297,,,25,225,7,230,0,185,41,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/13,144652,385349,0,55243,,,,,,,,,56,172,0,302,99,255,,,0,225,35,240,15,175,18,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/13,124105,380941,0,55243,,,,,,,,,28,195,125,427,49,262,,,25,200,24,219,16,160,12,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/13,106237,384774,0,55243,,,,,,,,,20,215,150,427,34,255,,,100,200,0,219,13,147,30,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/13,113462,387342,0,55243,,,,,,,,,42,242,200,515,94,302,,,0,200,20,199,6,141,8,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/13,206442,388641,0,55243,,,,,,,,,31,272,200,415,76,267,,,0,200,0,198,2,141,57,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/13,272097,388149,0,55243,,,,,,,,,20,292,101,415,174,260,,,150,250,1,199,0,141,54,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/13,142844,378773,0,55243,,,,,,,,,0,292,51,465,69,262,,,0,250,127,326,5,146,33,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/13,213396,382975,0,55243,,,,,,,,,70,247,194,388,119,253,,,50,251,25,326,60,156,34,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/13,207711,378966,0,55243,,,,,,,,,135,296,125,435,89,274,,,0,251,56,270,50,106,81,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/13,276926,381321,0,55243,,,,,,,,,10,301,0,435,81,271,,,25,226,75,245,0,106,24,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/13,158514,353931,0,23241,,,,,,,,,82,364,227,497,0,252,,,25,200,39,259,29,123,4,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/13,124281,347376,0,23241,,,,,,,,,30,384,113,496,0,252,,,100,200,1,260,79,202,11,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/13,90162,346697,0,33,,,,,,,,,8,384,25,496,0,252,,,50,100,0,260,10,210,10,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/13,85138,354273,0,33,,,,,,,,,5,384,0,496,0,252,,,0,100,25,235,12,200,17,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/13,108505,358188,0,33,,,,,,,,,12,384,6,496,20,272,,,25,75,4,233,26,174,9,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/13,112578,349793,0,33,,,,,,,,,0,384,83,575,21,255,,,25,50,0,233,3,177,6,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/13,83433,347252,0,33,,,,,,,,,3,385,50,525,40,215,,,25,50,20,233,2,179,7,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/13,117754,349696,0,33,,,,,,,,,47,425,0,525,20,215,,,0,25,4,233,22,201,6,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/14,153298,352796,0,33,,,,,,,,,31,427,150,455,55,222,,,0,25,75,158,52,253,12,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/14,117476,353881,0,33,,,,,,,,,10,434,52,407,40,242,,,0,25,45,119,32,285,16,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/14,135406,356952,0,33,,,,,,,,,42,474,0,407,55,216,,,100,25,42,83,86,371,10,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/14,127241,359668,0,33,,,,,,,,,10,464,110,432,21,215,,,50,75,1,84,35,406,46,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/14,123493,363339,0,33,,,,,,,,,0,464,10,432,80,155,,,0,75,10,94,1,407,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/14,146167,362548,0,33,,,,,,,,,76,501,0,432,21,134,,,1,76,14,105,4,410,10,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/14,153484,371569,0,33,,,,,,,,,15,491,165,425,20,114,,,0,76,42,83,2,411,9,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/14,253296,385321,0,33,,,,,,,,,21,491,5,425,23,94,,,0,76,6,89,23,408,45,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/14,181194,397328,0,33,,,,,,,,,7,491,125,500,75,20,,,0,76,3,92,3,411,5,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/14,146658,400039,0,33,,,,,,,,,27,466,225,725,6,25,,,0,76,0,92,7,416,22,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/14,165192,401508,0,33,,,,,,,,,28,445,0,725,70,94,,,0,76,195,268,90,506,8,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/14,166729,403481,0,33,,,,,,,,,45,490,226,701,60,95,,,50,76,50,259,158,606,13,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/21/14,206587,416956,0,33,,,,,,,,,70,488,85,716,50,50,,,0,76,105,264,50,556,34,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/14,148105,410518,0,33,,,,,,,,,50,513,50,766,20,69,,,0,76,18,246,50,506,0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/14,216633,380728,0,33,,,,,,,,,10,307,96,544,29,81,,,0,75,0,49,13,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/14,374763,390320,0,33,,,,,,,,,35,342,77,569,48,54,,,50,75,0,49,35,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/14,388101,379625,0,33,,,,,,,,,0,337,148,655,20,54,,,50,75,0,49,1,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/14,235249,376043,0,33,,,,,,,,,5,332,163,812,21,55,,,0,75,0,49,0,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/14,357373,382612,0,33,,,,,,,,,0,332,151,962,1,55,,,0,75,0,49,3,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/14,262903,386983,0,33,,,,,,,,,4,336,121,1033,61,35,,,2,27,3,46,3,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/14,342478,389093,0,33,,,,,,,,,49,377,105,963,80,95,,,0,27,0,46,0,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/14,371685,393327,0,33,,,,,,,,,7,382,5,967,136,174,,,1,27,0,46,0,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/14,285599,384117,0,33,,,,,,,,,6,382,26,966,71,145,,,0,27,0,46,1,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/14,313043,390718,0,33,,,,,,,,,21,377,21,946,85,88,,,0,27,0,46,0,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/14,280515,383916,0,33,,,,,,,,,6,372,154,802,61,107,,,0,27,4,46,18,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/14,283390,387449,0,33,,,,,,,,,1,372,107,902,105,121,,,0,27,0,46,0,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/14,205339,384389,0,33,,,,,,,,,0,372,0,902,54,114,,,0,27,3,46,1,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/14,228633,378851,0,33,,,,,,,,,46,381,150,977,0,114,,,0,27,0,46,0,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/14,194370,380927,0,33,,,,,,,,,11,380,265,1213,60,93,,,0,27,51,94,0,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/14,235225,387463,0,33,,,,,,,,,27,354,50,1188,20,93,17,12,50,77,0,94,64,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/14,201338,394882,0,33,,,,,,,,,0,354,6,1193,120,153,35,47,50,127,0,94,0,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/14,202451,409111,0,33,,,,,,,,,26,348,50,1218,119,141,7,52,51,104,127,167,65,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/14,238895,397950,0,33,,,,,,,,,0,348,57,1198,71,151,31,76,0,104,9,170,5,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/14,146707,361509,0,33,,,,,,,,,20,60,0,374,80,123,39,103,0,102,0,155,47,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/14,153593,358537,0,33,,,,,,,,,4,50,306,677,101,184,53,79,0,102,100,252,4,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/14,121400,365408,0,33,,,,,,,,,0,50,225,752,81,244,40,80,0,102,4,252,13,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/14,128748,367042,0,33,,,,,,,,,1,51,55,800,80,203,176,140,50,152,0,252,8,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/14,176789,372467,0,33,,,,,,,,,0,51,60,860,42,144,8,148,100,252,0,252,0,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/14,148490,370742,0,33,,,,,,,,,60,91,0,860,0,144,2,95,50,277,0,252,3,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/14,202938,370352,0,33,,,,,,,,,0,91,1,860,35,139,13,108,0,277,0,252,2,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/14,262825,358382,0,33,,,,,,,,,22,93,82,854,97,139,11,106,50,252,100,152,2,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/14,201907,362996,0,33,,,,,,,,,2,91,90,764,71,153,28,91,0,252,0,152,105,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/14,150871,358373,0,33,,,,,,,,,0,91,125,664,51,105,6,92,50,302,0,152,3,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/14,121154,357151,0,33,,,,,,,,,0,91,1,665,40,105,0,40,150,252,0,152,2,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/14,191101,358978,0,33,,,,,,,,,10,91,33,636,20,105,15,47,201,353,50,202,2,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/14,155768,357748,0,33,,,,,,,,,0,91,1,635,21,84,0,46,0,353,0,202,0,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/14,171376,355040,0,33,,,,,,,,,0,91,0,635,40,84,0,46,50,303,2,203,0,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/14,163934,360528,0,33,,,,,,,,,1,91,1,635,61,104,4,46,100,303,101,110,106,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/14,291165,345950,0,33,,,,,,,,,0,91,7,635,23,84,2,29,75,278,50,60,53,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/14,350136,340701,0,33,,,,,,,,,1,92,177,709,123,121,11,31,0,278,0,60,0,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/14,223049,341075,0,33,,,,,,,,,11,92,200,659,14,101,4,31,176,229,1,60,204,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/14,180796,336625,0,33,,,,,,,,,0,87,54,688,21,82,6,31,125,254,2,60,15,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/14,195516,320491,0,33,,,,,,,,,1,40,0,487,80,89,12,41,0,176,3,55,0,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/14,126305,322723,0,33,,,,,,,,,11,31,50,537,40,109,0,17,0,176,0,55,0,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
